order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,channel,order_status,city,state,gross_sales,discount_amount,net_revenue
O500223,2024-09-30,C100852,P2032,1,939.49,0,Mobile App,Completed,Mumbai,Maharashtra,939.49,0.0,939.49
O500224,2025-10-18,C101567,P2046,4,460.25,20,Web,Returned,Bengaluru,Karnataka,1841.0,368.20000000000005,1472.8
O500225,2024-01-21,C100091,P2065,1,769.01,10,Web,Completed,Kolkata,West Bengal,769.01,76.90100000000001,692.1089999999999
O500226,2023-11-15,C101464,P2056,1,1323.56,0,Web,Completed,Jaipur,Rajasthan,1323.56,0.0,1323.56
O500227,2024-07-21,C100553,P2099,1,59.16,0,Web,Completed,Pune,Maharashtra,59.16,0.0,59.16
O500228,2024-02-27,C101764,P2099,1,59.16,15,Web,Completed,Mumbai,Maharashtra,59.16,8.873999999999999,50.286
O500229,2024-12-12,C101538,P2031,1,1559.76,0,Phone,Completed,Jaipur,Rajasthan,1559.76,0.0,1559.76
O500230,2025-05-25,C100545,P2024,1,280.64,0,Phone,Completed,Hyderabad,Telangana,280.64,0.0,280.64
O500231,2023-08-21,C101364,P2013,1,1854.91,10,Mobile App,Completed,Chennai,Tamil Nadu,1854.91,185.491,1669.419
O500232,2024-02-07,C101007,P2047,2,301.41,0,Web,Returned,Chennai,Tamil Nadu,602.82,0.0,602.82
O500233,2025-10-15,C100119,P2033,2,1158.45,0,Mobile App,Completed,Delhi,Delhi,2316.9,0.0,2316.9
O500234,2024-07-26,C100735,P2036,1,1243.59,10,Web,Completed,Kolkata,West Bengal,1243.59,124.359,1119.231
O500235,2025-04-23,C101877,P2043,2,167.44,0,Mobile App,Completed,Kolkata,West Bengal,334.88,0.0,334.88
O500236,2024-09-04,C100493,P2025,1,1297.85,0,Web,Completed,Kolkata,West Bengal,1297.85,0.0,1297.85
O500237,2025-10-18,C101402,P2048,1,665.09,0,Web,Completed,Delhi,Delhi,665.09,0.0,665.09
O500238,2024-04-11,C101095,P2032,3,939.49,10,Web,Completed,Bengaluru,Karnataka,2818.4700000000003,281.84700000000004,2536.623
O500239,2025-06-27,C101987,P2044,1,1350.2,0,Phone,Completed,Pune,Maharashtra,1350.2,0.0,1350.2
O500240,2025-07-24,C100055,P2068,1,1683.99,0,Mobile App,Completed,Mumbai,Maharashtra,1683.99,0.0,1683.99
O500241,2025-09-15,C101094,P2055,1,364.55,0,Mobile App,Completed,Delhi,Delhi,364.55,0.0,364.55
O500242,2025-03-26,C100520,P2090,1,671.21,0,Web,Completed,Kolkata,West Bengal,671.21,0.0,671.21
O500243,2025-03-16,C101046,P2038,2,1890.31,15,Mobile App,Cancelled,Delhi,Delhi,3780.62,567.093,3213.527
O500244,2025-01-05,C101840,P2013,1,1854.91,0,Web,Completed,Surat,Gujarat,1854.91,0.0,1854.91
O500245,2025-07-24,C101997,P2054,3,457.31,0,Web,Completed,Surat,Gujarat,1371.93,0.0,1371.93
O500246,2024-03-26,C100722,P2022,1,949.88,20,Web,Completed,Bengaluru,Karnataka,949.88,189.976,759.904
O500247,2024-06-29,C101633,P2015,2,219.9,0,Web,Completed,Chennai,Tamil Nadu,439.8,0.0,439.8
O500248,2024-02-05,C101498,P2094,1,614.34,5,Mobile App,Completed,Chennai,Tamil Nadu,614.34,30.717000000000002,583.623
O500249,2025-05-19,C100356,P2062,1,1329.84,0,Web,Completed,Chennai,Tamil Nadu,1329.84,0.0,1329.84
O500250,2024-03-16,C100506,P2068,1,1683.99,0,Mobile App,Completed,Jaipur,Rajasthan,1683.99,0.0,1683.99
O500251,2023-06-19,C101412,P2030,1,565.88,0,Mobile App,Completed,Delhi,Delhi,565.88,0.0,565.88
O500252,2025-03-22,C100978,P2024,2,280.64,0,Web,Completed,Hyderabad,Telangana,561.28,0.0,561.28
O500253,2025-04-17,C100873,P2034,3,86.64,0,Mobile App,Completed,Hyderabad,Telangana,259.92,0.0,259.92
O500254,2024-12-07,C101901,P2013,2,1854.91,15,Web,Completed,Bengaluru,Karnataka,3709.82,556.473,3153.347
O500255,2025-04-30,C100949,P2080,1,670.07,0,Web,Completed,Hyderabad,Telangana,670.07,0.0,670.07
O500256,2025-03-18,C101037,P2016,1,89.43,10,Web,Completed,Delhi,Delhi,89.43,8.943000000000001,80.48700000000001
O500257,2024-11-02,C101912,P2098,1,1666.43,0,Web,Completed,Ahmedabad,Gujarat,1666.43,0.0,1666.43
O500258,2023-10-24,C100821,P2098,1,1666.43,0,Phone,Returned,Ahmedabad,Gujarat,1666.43,0.0,1666.43
O500259,2025-01-10,C100653,P2078,1,627.47,20,Mobile App,Completed,Chennai,Tamil Nadu,627.47,125.49400000000001,501.976
O500260,2024-04-04,C100991,P2018,1,1567.41,0,Web,Cancelled,Chennai,Tamil Nadu,1567.41,0.0,1567.41
O500261,2025-08-27,C100093,P2052,1,1977.33,0,Mobile App,Completed,Delhi,Delhi,1977.33,0.0,1977.33
O500262,2023-12-02,C100949,P2075,1,126.42,5,Web,Completed,Bengaluru,Karnataka,126.42,6.321000000000001,120.099
O500263,2023-05-25,C100139,P2097,1,89.21,0,Web,Completed,Delhi,Delhi,89.21,0.0,89.21
O500264,2023-05-07,C101779,P2050,1,1161.88,0,Web,Completed,Kolkata,West Bengal,1161.88,0.0,1161.88
O500265,2024-02-02,C100597,P2080,2,670.07,20,Web,Returned,Delhi,Delhi,1340.14,268.028,1072.112
O500266,2024-06-25,C100871,P2080,1,670.07,0,Web,Completed,Jaipur,Rajasthan,670.07,0.0,670.07
O500267,2025-02-09,C101971,P2037,1,1253.02,15,Mobile App,Completed,Surat,Gujarat,1253.02,187.953,1065.067
O500268,2024-09-19,C101862,P2003,1,1112.52,0,Mobile App,Completed,Jaipur,Rajasthan,1112.52,0.0,1112.52
O500269,2023-08-01,C100100,P2051,3,905.27,5,Mobile App,Completed,Pune,Maharashtra,2715.81,135.7905,2580.0195
O500270,2025-06-30,C101072,P2047,1,301.41,10,Mobile App,Completed,Kolkata,West Bengal,301.41,30.141000000000005,271.269
O500271,2024-12-30,C101816,P2099,1,59.16,0,Mobile App,Completed,Kolkata,West Bengal,59.16,0.0,59.16
O500272,2025-10-18,C100333,P2083,3,1400.32,0,Mobile App,Completed,Delhi,Delhi,4200.96,0.0,4200.96
O500273,2025-02-26,C101945,P2014,1,188.52,0,Mobile App,Completed,Surat,Gujarat,188.52,0.0,188.52
O500274,2023-02-27,C101239,P2018,1,1567.41,0,Mobile App,Completed,Chennai,Tamil Nadu,1567.41,0.0,1567.41
O500275,2024-09-05,C100733,P2062,1,1329.84,0,Mobile App,Completed,Surat,Gujarat,1329.84,0.0,1329.84
O500276,2023-05-21,C100504,P2055,1,364.55,0,Phone,Completed,Bengaluru,Karnataka,364.55,0.0,364.55
O500277,2025-10-04,C101907,P2076,1,601.47,10,Web,Completed,Jaipur,Rajasthan,601.47,60.147000000000006,541.323
O500278,2024-06-07,C101802,P2023,1,1572.03,0,Mobile App,Cancelled,Hyderabad,Telangana,1572.03,0.0,1572.03
O500279,2023-03-31,C100371,P2097,1,89.21,0,Web,Completed,Mumbai,Maharashtra,89.21,0.0,89.21
O500280,2024-08-11,C100685,P2019,2,1746.52,0,Web,Returned,Delhi,Delhi,3493.04,0.0,3493.04
O500281,2025-02-17,C101051,P2040,2,751.04,0,Phone,Completed,Jaipur,Rajasthan,1502.08,0.0,1502.08
O500282,2023-04-29,C101825,P2031,1,1559.76,0,Mobile App,Completed,Delhi,Delhi,1559.76,0.0,1559.76
O500283,2024-07-10,C101504,P2095,2,407.22,10,Web,Cancelled,Surat,Gujarat,814.44,81.44400000000002,732.9960000000001
O500284,2025-02-03,C101986,P2013,2,1854.91,0,Mobile App,Completed,Ahmedabad,Gujarat,3709.82,0.0,3709.82
O500285,2025-08-24,C101071,P2078,1,627.47,0,Web,Returned,Ahmedabad,Gujarat,627.47,0.0,627.47
O500286,2023-08-02,C100586,P2042,4,1410.38,10,Web,Completed,Jaipur,Rajasthan,5641.52,564.152,5077.368
O500287,2025-03-30,C100185,P2026,2,329.54,15,Mobile App,Completed,Mumbai,Maharashtra,659.08,98.86200000000001,560.2180000000001
O500288,2024-09-27,C101298,P2051,2,905.27,0,Web,Completed,Chennai,Tamil Nadu,1810.54,0.0,1810.54
O500289,2024-03-19,C101049,P2090,2,671.21,0,Web,Completed,Hyderabad,Telangana,1342.42,0.0,1342.42
O500290,2025-06-07,C100450,P2075,4,126.42,10,Web,Completed,Hyderabad,Telangana,505.68,50.568000000000005,455.112
O500291,2025-07-04,C100533,P2092,1,307.01,0,Mobile App,Returned,Delhi,Delhi,307.01,0.0,307.01
O500292,2025-01-27,C101645,P2057,1,543.92,0,Web,Completed,Bengaluru,Karnataka,543.92,0.0,543.92
O500293,2024-05-01,C100078,P2085,1,567.51,0,Web,Completed,Delhi,Delhi,567.51,0.0,567.51
O500294,2024-12-16,C100899,P2090,2,671.21,0,Web,Completed,Chennai,Tamil Nadu,1342.42,0.0,1342.42
O500295,2023-04-21,C101562,P2042,1,1410.38,5,Mobile App,Completed,Chennai,Tamil Nadu,1410.38,70.519,1339.861
O500296,2025-05-10,C100908,P2002,2,1225.39,5,Phone,Completed,Hyderabad,Telangana,2450.78,122.53900000000002,2328.241
O500297,2024-12-12,C101500,P2041,1,902.21,0,Phone,Completed,Kolkata,West Bengal,902.21,0.0,902.21
O500298,2025-04-17,C101670,P2045,2,1357.74,0,Web,Completed,Hyderabad,Telangana,2715.48,0.0,2715.48
O500299,2025-04-24,C100734,P2091,1,1351.45,5,Mobile App,Completed,Pune,Maharashtra,1351.45,67.5725,1283.8775
O500300,2025-09-01,C100412,P2002,1,1225.39,0,Mobile App,Cancelled,Pune,Maharashtra,1225.39,0.0,1225.39
O500301,2023-11-30,C101976,P2080,1,670.07,0,Mobile App,Completed,Jaipur,Rajasthan,670.07,0.0,670.07
O500302,2025-03-04,C101102,P2039,1,1379.55,0,Web,Completed,Pune,Maharashtra,1379.55,0.0,1379.55
O500303,2025-08-04,C101625,P2077,3,284.38,0,Web,Completed,Mumbai,Maharashtra,853.14,0.0,853.14
O500304,2023-11-24,C101116,P2015,1,219.9,0,Mobile App,Completed,Hyderabad,Telangana,219.9,0.0,219.9
O500305,2025-08-11,C100049,P2055,4,364.55,5,Mobile App,Completed,Bengaluru,Karnataka,1458.2,72.91000000000001,1385.29
O500306,2024-03-28,C100189,P2016,2,89.43,0,Web,Completed,Mumbai,Maharashtra,178.86,0.0,178.86
O500307,2024-08-25,C101344,P2071,1,963.87,0,Mobile App,Completed,Chennai,Tamil Nadu,963.87,0.0,963.87
O500308,2023-11-14,C101973,P2025,1,1297.85,0,Web,Completed,Hyderabad,Telangana,1297.85,0.0,1297.85
O500309,2025-10-02,C100496,P2072,2,1954.68,0,Mobile App,Completed,Delhi,Delhi,3909.36,0.0,3909.36
O500310,2024-01-12,C101564,P2028,1,1067.6,0,Web,Completed,Pune,Maharashtra,1067.6,0.0,1067.6
O500311,2024-09-01,C100650,P2082,3,175.09,0,Mobile App,Completed,Chennai,Tamil Nadu,525.27,0.0,525.27
O500312,2024-11-21,C100042,P2008,1,1929.14,0,Web,Completed,Ahmedabad,Gujarat,1929.14,0.0,1929.14
O500313,2024-07-14,C100563,P2080,1,670.07,5,Web,Completed,Pune,Maharashtra,670.07,33.5035,636.5665
O500314,2025-07-12,C100437,P2020,2,1958.31,0,Web,Returned,Ahmedabad,Gujarat,3916.62,0.0,3916.62
O500315,2025-06-17,C100022,P2020,1,1958.31,0,Web,Completed,Mumbai,Maharashtra,1958.31,0.0,1958.31
O500316,2025-02-22,C100341,P2073,2,1229.45,10,Web,Completed,Mumbai,Maharashtra,2458.9,245.89000000000001,2213.01
O500317,2024-04-30,C100188,P2047,1,301.41,10,Mobile App,Completed,Mumbai,Maharashtra,301.41,30.141000000000005,271.269
O500318,2025-10-18,C101367,P2028,1,1067.6,10,Web,Completed,Kolkata,West Bengal,1067.6,106.75999999999999,960.8399999999999
O500319,2025-03-13,C101016,P2032,1,939.49,0,Web,Completed,Chennai,Tamil Nadu,939.49,0.0,939.49
O500320,2025-08-18,C101158,P2047,2,301.41,10,Web,Completed,Surat,Gujarat,602.82,60.28200000000001,542.538
O500321,2024-10-12,C100642,P2083,1,1400.32,0,Web,Returned,Ahmedabad,Gujarat,1400.32,0.0,1400.32
O500322,2024-03-15,C101896,P2078,1,627.47,0,Mobile App,Completed,Surat,Gujarat,627.47,0.0,627.47
O500323,2023-12-06,C101695,P2099,1,59.16,10,Web,Completed,Mumbai,Maharashtra,59.16,5.916,53.244
O500324,2025-06-09,C100499,P2016,3,89.43,0,Web,Completed,Kolkata,West Bengal,268.29,0.0,268.29
O500325,2023-11-27,C101972,P2029,1,858.59,0,Web,Completed,Delhi,Delhi,858.59,0.0,858.59
O500326,2023-08-09,C100287,P2013,1,1854.91,0,Web,Completed,Mumbai,Maharashtra,1854.91,0.0,1854.91
O500327,2023-07-17,C101229,P2071,1,963.87,10,Mobile App,Completed,Delhi,Delhi,963.87,96.387,867.483
O500328,2024-12-25,C101208,P2092,2,307.01,0,Mobile App,Completed,Jaipur,Rajasthan,614.02,0.0,614.02
O500329,2025-06-08,C100888,P2058,1,959.31,0,Web,Completed,Ahmedabad,Gujarat,959.31,0.0,959.31
O500330,2025-01-06,C100809,P2001,1,1444.62,5,Web,Completed,Jaipur,Rajasthan,1444.62,72.231,1372.389
O500331,2024-04-03,C101561,P2081,2,857.81,15,Web,Completed,Surat,Gujarat,1715.62,257.34299999999996,1458.277
O500332,2024-02-22,C101281,P2040,2,751.04,0,Mobile App,Completed,Surat,Gujarat,1502.08,0.0,1502.08
O500333,2025-10-12,C100431,P2016,2,89.43,10,Web,Completed,Jaipur,Rajasthan,178.86,17.886000000000003,160.97400000000002
O500334,2025-01-11,C100613,P2070,1,1954.1,0,Mobile App,Completed,Chennai,Tamil Nadu,1954.1,0.0,1954.1
O500335,2023-10-28,C101377,P2051,1,905.27,0,Web,Completed,Jaipur,Rajasthan,905.27,0.0,905.27
O500336,2025-05-12,C101068,P2096,1,1193.7,20,Web,Completed,Mumbai,Maharashtra,1193.7,238.74,954.96
O500337,2024-02-14,C100938,P2073,1,1229.45,0,Mobile App,Completed,Jaipur,Rajasthan,1229.45,0.0,1229.45
O500338,2025-07-04,C100506,P2050,1,1161.88,0,Mobile App,Completed,Chennai,Tamil Nadu,1161.88,0.0,1161.88
O500339,2025-08-22,C101140,P2084,2,1154.87,0,Mobile App,Completed,Chennai,Tamil Nadu,2309.74,0.0,2309.74
O500340,2024-11-08,C101511,P2015,1,219.9,15,Web,Completed,Hyderabad,Telangana,219.9,32.985,186.91500000000002
O500341,2024-04-16,C101174,P2090,1,671.21,0,Web,Completed,Chennai,Tamil Nadu,671.21,0.0,671.21
O500342,2025-03-20,C101972,P2089,1,1862.13,15,Phone,Completed,Surat,Gujarat,1862.13,279.3195,1582.8105
O500343,2024-12-30,C100547,P2057,1,543.92,0,Mobile App,Cancelled,Ahmedabad,Gujarat,543.92,0.0,543.92
O500344,2025-06-17,C100211,P2075,1,126.42,0,Mobile App,Completed,Chennai,Tamil Nadu,126.42,0.0,126.42
O500345,2025-10-07,C100660,P2088,2,1173.1,0,Web,Completed,Delhi,Delhi,2346.2,0.0,2346.2
O500346,2024-04-04,C101466,P2055,1,364.55,0,Mobile App,Completed,Hyderabad,Telangana,364.55,0.0,364.55
O500347,2024-04-06,C101521,P2000,1,1120.19,0,Mobile App,Completed,Delhi,Delhi,1120.19,0.0,1120.19
O500348,2025-03-14,C101722,P2091,3,1351.45,0,Web,Completed,Hyderabad,Telangana,4054.3500000000004,0.0,4054.3500000000004
O500349,2025-05-18,C101705,P2075,1,126.42,5,Web,Completed,Delhi,Delhi,126.42,6.321000000000001,120.099
O500350,2023-08-12,C101141,P2025,1,1297.85,0,Web,Returned,Jaipur,Rajasthan,1297.85,0.0,1297.85
O500351,2023-11-09,C101378,P2085,1,567.51,5,Mobile App,Completed,Mumbai,Maharashtra,567.51,28.375500000000002,539.1345
O500352,2025-08-31,C101918,P2002,1,1225.39,0,Web,Completed,Mumbai,Maharashtra,1225.39,0.0,1225.39
O500353,2024-05-08,C100635,P2095,1,407.22,10,Phone,Completed,Ahmedabad,Gujarat,407.22,40.72200000000001,366.49800000000005
O500354,2025-07-27,C100225,P2066,1,1650.94,0,Web,Completed,Mumbai,Maharashtra,1650.94,0.0,1650.94
O500355,2024-10-18,C101023,P2094,1,614.34,0,Mobile App,Completed,Kolkata,West Bengal,614.34,0.0,614.34
O500356,2025-07-02,C100561,P2065,1,769.01,0,Web,Returned,Chennai,Tamil Nadu,769.01,0.0,769.01
O500357,2023-08-20,C101606,P2033,1,1158.45,10,Web,Completed,Kolkata,West Bengal,1158.45,115.84500000000001,1042.605
O500358,2025-06-16,C101935,P2095,1,407.22,15,Mobile App,Completed,Pune,Maharashtra,407.22,61.083,346.13700000000006
O500359,2024-11-18,C101235,P2057,2,543.92,10,Web,Completed,Ahmedabad,Gujarat,1087.84,108.78399999999999,979.0559999999999
O500360,2025-06-23,C100628,P2042,2,1410.38,0,Web,Completed,Mumbai,Maharashtra,2820.76,0.0,2820.76
O500361,2025-03-20,C101553,P2073,3,1229.45,5,Mobile App,Completed,Jaipur,Rajasthan,3688.3500000000004,184.41750000000002,3503.9325000000003
O500362,2023-06-08,C101927,P2076,1,601.47,0,Web,Completed,Chennai,Tamil Nadu,601.47,0.0,601.47
O500363,2024-04-05,C100218,P2043,1,167.44,5,Web,Completed,Delhi,Delhi,167.44,8.372,159.06799999999998
O500364,2023-05-23,C100314,P2049,1,759.24,0,Web,Returned,Ahmedabad,Gujarat,759.24,0.0,759.24
O500365,2024-10-31,C100537,P2044,1,1350.2,10,Phone,Completed,Chennai,Tamil Nadu,1350.2,135.02,1215.18
O500366,2023-04-24,C101279,P2087,1,233.18,0,Mobile App,Completed,Kolkata,West Bengal,233.18,0.0,233.18
O500367,2025-06-21,C101453,P2023,1,1572.03,0,Mobile App,Completed,Surat,Gujarat,1572.03,0.0,1572.03
O500368,2025-01-05,C101982,P2058,3,959.31,0,Mobile App,Completed,Ahmedabad,Gujarat,2877.93,0.0,2877.93
O500369,2023-11-14,C100530,P2060,1,359.99,0,Web,Returned,Delhi,Delhi,359.99,0.0,359.99
O500370,2025-01-30,C100170,P2087,2,233.18,0,Web,Completed,Bengaluru,Karnataka,466.36,0.0,466.36
O500371,2025-08-01,C101132,P2006,2,903.3,20,Web,Completed,Chennai,Tamil Nadu,1806.6,361.32,1445.28
O500372,2023-08-30,C100737,P2042,3,1410.38,10,Web,Completed,Hyderabad,Telangana,4231.14,423.11400000000003,3808.0260000000003
O500373,2024-07-11,C100116,P2049,1,759.24,0,Phone,Completed,Hyderabad,Telangana,759.24,0.0,759.24
O500374,2025-09-18,C100356,P2036,1,1243.59,0,Web,Completed,Ahmedabad,Gujarat,1243.59,0.0,1243.59
O500375,2024-11-14,C100090,P2069,1,237.39,5,Mobile App,Completed,Surat,Gujarat,237.39,11.8695,225.5205
O500376,2025-09-18,C100620,P2040,2,751.04,0,Mobile App,Completed,Chennai,Tamil Nadu,1502.08,0.0,1502.08
O500377,2024-05-03,C101552,P2079,1,281.52,0,Mobile App,Completed,Hyderabad,Telangana,281.52,0.0,281.52
O500378,2023-10-31,C100153,P2044,2,1350.2,0,Mobile App,Completed,Mumbai,Maharashtra,2700.4,0.0,2700.4
O500379,2025-05-27,C101655,P2057,2,543.92,0,Mobile App,Completed,Jaipur,Rajasthan,1087.84,0.0,1087.84
O500380,2025-06-12,C100355,P2045,1,1357.74,0,Web,Completed,Jaipur,Rajasthan,1357.74,0.0,1357.74
O500381,2024-03-24,C100603,P2088,1,1173.1,0,Web,Completed,Chennai,Tamil Nadu,1173.1,0.0,1173.1
O500382,2024-07-23,C101005,P2000,1,1120.19,0,Web,Completed,Ahmedabad,Gujarat,1120.19,0.0,1120.19
O500383,2024-02-20,C100323,P2031,1,1559.76,5,Web,Completed,Hyderabad,Telangana,1559.76,77.988,1481.772
O500384,2023-04-10,C101979,P2029,1,858.59,0,Web,Completed,Delhi,Delhi,858.59,0.0,858.59
O500385,2024-05-11,C101790,P2082,1,175.09,0,Mobile App,Completed,Mumbai,Maharashtra,175.09,0.0,175.09
O500386,2024-11-29,C100778,P2056,4,1323.56,0,Web,Completed,Pune,Maharashtra,5294.24,0.0,5294.24
O500387,2025-06-07,C101324,P2076,2,601.47,0,Phone,Completed,Mumbai,Maharashtra,1202.94,0.0,1202.94
O500388,2024-12-25,C100664,P2003,1,1112.52,0,Mobile App,Completed,Mumbai,Maharashtra,1112.52,0.0,1112.52
O500389,2025-09-19,C100940,P2032,1,939.49,0,Mobile App,Completed,Kolkata,West Bengal,939.49,0.0,939.49
O500390,2025-10-12,C101426,P2022,1,949.88,15,Web,Completed,Ahmedabad,Gujarat,949.88,142.482,807.398
O500391,2023-01-02,C100210,P2089,1,1862.13,5,Web,Completed,Pune,Maharashtra,1862.13,93.10650000000001,1769.0235
O500392,2024-06-22,C101150,P2007,1,1788.96,0,Mobile App,Completed,Chennai,Tamil Nadu,1788.96,0.0,1788.96
O500393,2024-09-26,C100214,P2017,1,1673.61,0,Mobile App,Completed,Mumbai,Maharashtra,1673.61,0.0,1673.61
O500394,2024-07-06,C100021,P2032,1,939.49,5,Web,Completed,Pune,Maharashtra,939.49,46.974500000000006,892.5155
O500395,2024-04-08,C101074,P2084,1,1154.87,0,Mobile App,Completed,Jaipur,Rajasthan,1154.87,0.0,1154.87
O500396,2024-09-18,C100583,P2008,1,1929.14,10,Web,Completed,Hyderabad,Telangana,1929.14,192.91400000000002,1736.226
O500397,2025-03-20,C100986,P2074,3,1491.56,0,Mobile App,Completed,Hyderabad,Telangana,4474.68,0.0,4474.68
O500398,2024-06-24,C100543,P2042,1,1410.38,0,Mobile App,Completed,Kolkata,West Bengal,1410.38,0.0,1410.38
O500399,2024-01-23,C100096,P2094,1,614.34,0,Web,Completed,Surat,Gujarat,614.34,0.0,614.34
O500400,2024-01-06,C100487,P2056,1,1323.56,5,Web,Cancelled,Surat,Gujarat,1323.56,66.178,1257.382
O500401,2025-02-28,C101448,P2002,2,1225.39,15,Web,Completed,Pune,Maharashtra,2450.78,367.617,2083.163
O500402,2023-04-26,C100652,P2005,1,1309.49,0,Web,Completed,Surat,Gujarat,1309.49,0.0,1309.49
O500403,2024-10-30,C101989,P2025,1,1297.85,10,Web,Completed,Delhi,Delhi,1297.85,129.785,1168.0649999999998
O500404,2025-03-23,C101149,P2031,1,1559.76,0,Web,Completed,Mumbai,Maharashtra,1559.76,0.0,1559.76
O500405,2024-07-07,C101679,P2093,1,1446.84,20,Mobile App,Completed,Surat,Gujarat,1446.84,289.368,1157.472
O500406,2023-07-29,C101991,P2040,2,751.04,5,Mobile App,Completed,Bengaluru,Karnataka,1502.08,75.104,1426.9759999999999
O500407,2023-08-16,C101634,P2091,2,1351.45,0,Web,Completed,Kolkata,West Bengal,2702.9,0.0,2702.9
O500408,2025-06-16,C101171,P2063,1,319.46,0,Web,Completed,Surat,Gujarat,319.46,0.0,319.46
O500409,2024-11-01,C101011,P2055,1,364.55,0,Mobile App,Completed,Bengaluru,Karnataka,364.55,0.0,364.55
O500410,2025-03-27,C100914,P2033,4,1158.45,0,Mobile App,Completed,Bengaluru,Karnataka,4633.8,0.0,4633.8
O500411,2023-04-06,C100078,P2046,1,460.25,0,Web,Completed,Chennai,Tamil Nadu,460.25,0.0,460.25
O500412,2024-04-09,C101738,P2094,2,614.34,0,Mobile App,Completed,Hyderabad,Telangana,1228.68,0.0,1228.68
O500413,2025-07-06,C101282,P2035,1,1254.39,0,Mobile App,Completed,Kolkata,West Bengal,1254.39,0.0,1254.39
O500414,2023-06-27,C100800,P2000,1,1120.19,0,Phone,Completed,Mumbai,Maharashtra,1120.19,0.0,1120.19
O500415,2025-01-03,C101757,P2098,2,1666.43,0,Phone,Completed,Delhi,Delhi,3332.86,0.0,3332.86
O500416,2025-08-30,C100278,P2076,1,601.47,0,Web,Completed,Hyderabad,Telangana,601.47,0.0,601.47
O500417,2025-01-20,C101832,P2072,1,1954.68,0,Web,Completed,Bengaluru,Karnataka,1954.68,0.0,1954.68
O500418,2025-09-28,C100039,P2005,1,1309.49,15,Phone,Completed,Surat,Gujarat,1309.49,196.4235,1113.0665
O500419,2024-10-03,C101914,P2020,1,1958.31,10,Web,Completed,Jaipur,Rajasthan,1958.31,195.83100000000002,1762.4789999999998
O500420,2023-07-29,C100317,P2010,2,1593.86,0,Mobile App,Completed,Bengaluru,Karnataka,3187.72,0.0,3187.72
O500421,2024-06-14,C100309,P2070,1,1954.1,5,Mobile App,Completed,Bengaluru,Karnataka,1954.1,97.705,1856.395
O500422,2025-01-05,C100834,P2049,1,759.24,15,Web,Completed,Mumbai,Maharashtra,759.24,113.886,645.354
O500423,2023-05-08,C100756,P2036,1,1243.59,0,Web,Completed,Hyderabad,Telangana,1243.59,0.0,1243.59
O500424,2025-01-13,C101594,P2072,1,1954.68,0,Phone,Returned,Mumbai,Maharashtra,1954.68,0.0,1954.68
O500425,2023-12-22,C100485,P2075,1,126.42,0,Phone,Completed,Mumbai,Maharashtra,126.42,0.0,126.42
O500426,2024-12-11,C100752,P2099,1,59.16,0,Mobile App,Completed,Hyderabad,Telangana,59.16,0.0,59.16
O500427,2023-09-07,C100701,P2011,1,1081.35,0,Web,Completed,Jaipur,Rajasthan,1081.35,0.0,1081.35
O500428,2025-08-30,C101384,P2087,1,233.18,0,Web,Completed,Hyderabad,Telangana,233.18,0.0,233.18
O500429,2024-05-23,C100748,P2008,2,1929.14,15,Web,Completed,Pune,Maharashtra,3858.28,578.742,3279.5380000000005
O500430,2025-10-27,C100384,P2046,2,460.25,5,Web,Completed,Jaipur,Rajasthan,920.5,46.025000000000006,874.475
O500431,2025-08-28,C100516,P2019,1,1746.52,10,Mobile App,Completed,Kolkata,West Bengal,1746.52,174.65200000000002,1571.868
O500432,2024-10-24,C101712,P2067,1,239.35,5,Web,Completed,Bengaluru,Karnataka,239.35,11.967500000000001,227.3825
O500433,2025-05-13,C101229,P2017,1,1673.61,15,Web,Completed,Surat,Gujarat,1673.61,251.04149999999998,1422.5684999999999
O500434,2024-04-24,C101605,P2014,1,188.52,10,Web,Completed,Hyderabad,Telangana,188.52,18.852,169.668
O500435,2024-12-08,C101191,P2074,1,1491.56,0,Mobile App,Returned,Surat,Gujarat,1491.56,0.0,1491.56
O500436,2024-09-11,C101280,P2079,1,281.52,10,Web,Completed,Delhi,Delhi,281.52,28.152,253.368
O500437,2025-01-24,C101262,P2021,1,1608.36,15,Web,Completed,Hyderabad,Telangana,1608.36,241.25399999999996,1367.106
O500438,2024-10-28,C100523,P2059,1,526.63,0,Mobile App,Completed,Chennai,Tamil Nadu,526.63,0.0,526.63
O500439,2025-10-16,C100914,P2023,1,1572.03,0,Mobile App,Completed,Pune,Maharashtra,1572.03,0.0,1572.03
